row_id,column
275675,article_jcreated_at
967376,article_jcreated_at
480649,article_jcreated_at
782541,article_jcreated_at
692358,article_jcreated_at
867207,article_jcreated_at
253149,article_jcreated_at
929971,article_jcreated_at
731703,article_jcreated_at
113399,article_jcreated_at
685178,article_jcreated_at
653325,article_jcreated_at
893573,article_jcreated_at
737786,article_jcreated_at
680306,article_jcreated_at
53877,article_jcreated_at
504928,article_jcreated_at
198650,article_jcreated_at
671386,article_jcreated_at
981412,article_jcreated_at
785472,article_jcreated_at
734077,article_jcreated_at
46028,article_jcreated_at
743129,article_jcreated_at
392246,article_jcreated_at
360147,article_jcreated_at
670289,article_jcreated_at
821702,article_jcreated_at
188890,article_jcreated_at
321660,article_jcreated_at
427455,article_jcreated_at
246204,article_jcreated_at
857402,article_jcreated_at
704357,article_jcreated_at
716785,article_jcreated_at
738322,article_jcreated_at
351534,article_jcreated_at
872389,article_jcreated_at
499983,article_jcreated_at
320139,article_jcreated_at
735083,article_jcreated_at
978471,article_jcreated_at
152626,article_jcreated_at
90272,article_jcreated_at
776651,article_jcreated_at
931361,article_jcreated_at
385940,article_jcreated_at
951168,article_jcreated_at
515254,article_jcreated_at
674623,article_jcreated_at
226419,article_jcreated_at
178078,article_jcreated_at
57483,article_jcreated_at
338547,article_jcreated_at
352040,article_jcreated_at
887131,article_jcreated_at
182296,article_jcreated_at
49847,article_jcreated_at
6862,article_jcreated_at
853676,article_jcreated_at
556116,article_jcreated_at
734870,article_jcreated_at
540850,article_jcreated_at
762269,article_jcreated_at
950233,article_jcreated_at
621415,article_jcreated_at
633877,article_jcreated_at
756208,article_jcreated_at
97853,article_jcreated_at
720775,article_jcreated_at
294439,article_jcreated_at
375430,article_jcreated_at
689666,article_jcreated_at
231182,article_jcreated_at
232896,article_jcreated_at
798716,article_jcreated_at
704812,article_jcreated_at
81959,article_jcreated_at
235924,article_jcreated_at
291020,article_jcreated_at
283460,article_jcreated_at
563505,article_jcreated_at
761676,article_jcreated_at
248075,article_jcreated_at
313030,article_jcreated_at
180827,article_jcreated_at
723057,article_jcreated_at
894502,article_jcreated_at
793410,article_jcreated_at
816944,article_jcreated_at
632040,article_jcreated_at
752280,article_jcreated_at
716594,article_jcreated_at
919751,article_jcreated_at
757176,article_jcreated_at
261329,article_jcreated_at
615903,article_jcreated_at
178424,article_jcreated_at
716357,article_jcreated_at
788729,article_jcreated_at
624354,article_jcreated_at
881020,article_jcreated_at
605643,article_jcreated_at
5782,article_jcreated_at
852332,article_jcreated_at
343395,article_jcreated_at
826830,article_jcreated_at
34517,article_jcreated_at
771377,article_jcreated_at
32426,article_jcreated_at
722451,article_jcreated_at
318542,article_jcreated_at
533425,article_jcreated_at
2842,article_jcreated_at
205187,article_jcreated_at
970712,article_jcreated_at
161630,article_jcreated_at
583682,article_jcreated_at
891722,article_jcreated_at
54613,article_jcreated_at
852213,article_jcreated_at
475847,article_jcreated_at
893664,article_jcreated_at
838034,article_jcreated_at
119186,article_jcreated_at
274083,article_jcreated_at
784224,article_jcreated_at
260769,article_jcreated_at
592831,article_jcreated_at
369162,article_jcreated_at
209896,article_jcreated_at
217524,article_jcreated_at
694007,article_jcreated_at
53319,article_jcreated_at
962338,article_jcreated_at
972821,article_jcreated_at
587024,article_jcreated_at
49274,article_jcreated_at
687404,article_jcreated_at
858569,article_jcreated_at
982590,article_jcreated_at
71263,article_jcreated_at
111970,article_jcreated_at
941646,article_jcreated_at
397190,article_jcreated_at
98562,article_jcreated_at
56014,article_jcreated_at
911271,article_jcreated_at
565528,article_jcreated_at
951143,article_jcreated_at
658707,article_jcreated_at
84905,article_jcreated_at
891370,article_jcreated_at
697286,article_jcreated_at
819701,article_jcreated_at
855099,article_jcreated_at
123492,article_jcreated_at
226966,article_jcreated_at
850788,article_jcreated_at
811354,article_jcreated_at
323305,article_jcreated_at
485934,article_jcreated_at
743602,article_jcreated_at
960371,article_jcreated_at
944668,article_jcreated_at
873987,article_jcreated_at
968211,article_jcreated_at
299635,article_jcreated_at
263027,article_jcreated_at
788168,article_jcreated_at
146560,article_jcreated_at
498344,article_jcreated_at
385772,article_jcreated_at
917417,article_jcreated_at
72325,article_jcreated_at
85920,article_jcreated_at
145874,article_jcreated_at
888553,article_jcreated_at
889580,article_jcreated_at
732272,article_jcreated_at
276000,article_jcreated_at
378289,article_jcreated_at
684476,article_jcreated_at
179093,article_jcreated_at
539034,article_jcreated_at
556624,article_jcreated_at
422857,article_jcreated_at
720372,article_jcreated_at
863342,article_jcreated_at
260745,article_jcreated_at
941515,article_jcreated_at
699523,article_jcreated_at
946112,article_jcreated_at
958639,article_jcreated_at
125302,article_jcreated_at
168889,article_jcreated_at
63977,article_jcreated_at
782211,article_jcreated_at
473599,article_jcreated_at
915463,article_jcreated_at
476199,article_jcreated_at
405141,article_jcreated_at
213794,article_jcreated_at
89897,article_jcreated_at
187552,article_jcreated_at
144339,article_jcreated_at
656518,article_jcreated_at
237077,article_jcreated_at
600827,article_jcreated_at
851773,article_jcreated_at
254327,article_jcreated_at
556803,article_jcreated_at
73792,article_jcreated_at
105981,article_jcreated_at
408198,article_jcreated_at
30272,article_jcreated_at
623367,article_jcreated_at
299297,article_jcreated_at
302268,article_jcreated_at
592663,article_jcreated_at
866131,article_jcreated_at
751811,article_jcreated_at
796900,article_jcreated_at
491837,article_jcreated_at
893227,article_jcreated_at
26475,article_jcreated_at
476191,article_jcreated_at
719389,article_jcreated_at
268361,article_jcreated_at
664795,article_jcreated_at
102180,article_jcreated_at
258486,article_jcreated_at
961081,article_jcreated_at
52681,article_jcreated_at
812757,article_jcreated_at
713518,article_jcreated_at
180977,article_jcreated_at
828214,article_jcreated_at
176160,article_jcreated_at
677752,article_jcreated_at
107417,article_jcreated_at
708911,article_jcreated_at
361080,article_jcreated_at
283168,article_jcreated_at
52633,article_jcreated_at
74821,article_jcreated_at
373015,article_jcreated_at
529562,article_jcreated_at
574242,article_jcreated_at
966388,article_jcreated_at
919014,article_jcreated_at
494428,article_jcreated_at
55809,article_jcreated_at
368651,article_jcreated_at
423691,article_jcreated_at
918698,article_jcreated_at
209138,article_jcreated_at
862844,article_jcreated_at
875733,article_jcreated_at
587683,article_jcreated_at
927711,article_jcreated_at
313584,article_jcreated_at
161847,article_jcreated_at
248064,article_jcreated_at
887041,article_jcreated_at
314737,article_jcreated_at
709094,article_jcreated_at
327157,article_jcreated_at
793206,article_jcreated_at
361682,article_jcreated_at
732256,article_jcreated_at
636937,article_jcreated_at
743394,article_jcreated_at
592201,article_jcreated_at
914007,article_jcreated_at
506162,article_jcreated_at
372697,article_jcreated_at
609245,article_jcreated_at
584706,article_jcreated_at
822897,article_jcreated_at
145770,article_jcreated_at
24026,article_jcreated_at
44484,article_jcreated_at
333862,article_jcreated_at
779555,article_jcreated_at
323860,article_jcreated_at
646572,article_jcreated_at
128182,article_jcreated_at
252998,article_jcreated_at
231933,article_jcreated_at
683304,article_jcreated_at
117678,article_jcreated_at
795170,article_jcreated_at
783722,article_jcreated_at
376103,article_jcreated_at
505530,article_jcreated_at
868618,article_jcreated_at
503451,article_jcreated_at
944558,article_jcreated_at
875250,article_jcreated_at
786108,article_jcreated_at
163093,article_jcreated_at
949775,article_jcreated_at
847600,article_jcreated_at
638338,article_jcreated_at
718091,article_jcreated_at
711472,article_jcreated_at
873322,article_jcreated_at
774830,article_jcreated_at
768192,article_jcreated_at
950926,article_jcreated_at
129552,article_jcreated_at
526825,article_jcreated_at
56464,article_jcreated_at
20641,article_jcreated_at
706764,article_jcreated_at
388872,article_jcreated_at
681305,article_jcreated_at
541739,article_jcreated_at
558824,article_jcreated_at
954980,article_jcreated_at
896410,article_jcreated_at
751168,article_jcreated_at
303571,article_jcreated_at
193059,article_jcreated_at
416171,article_jcreated_at
164085,article_jcreated_at
490750,article_jcreated_at
136068,article_jcreated_at
198675,article_jcreated_at
316114,article_jcreated_at
626797,article_jcreated_at
577842,article_jcreated_at
811629,article_jcreated_at
280418,article_jcreated_at
54163,article_jcreated_at
65723,article_jcreated_at
293974,article_jcreated_at
247571,article_jcreated_at
876536,article_jcreated_at
776197,article_jcreated_at
749261,article_jcreated_at
752305,article_jcreated_at
179196,article_jcreated_at
150198,article_jcreated_at
187769,article_jcreated_at
556090,article_jcreated_at
770589,article_jcreated_at
157566,article_jcreated_at
560120,article_jcreated_at
265969,article_jcreated_at
820508,article_jcreated_at
84941,article_jcreated_at
558766,article_jcreated_at
428909,article_jcreated_at
110453,article_jcreated_at
837546,article_jcreated_at
82695,article_jcreated_at
820059,article_jcreated_at
771288,article_jcreated_at
54202,article_jcreated_at
888477,article_jcreated_at
741279,article_jcreated_at
64430,article_jcreated_at
240949,article_jcreated_at
222452,article_jcreated_at
163839,article_jcreated_at
696132,article_jcreated_at
257990,article_jcreated_at
332032,article_jcreated_at
617801,article_jcreated_at
480030,article_jcreated_at
660499,article_jcreated_at
355078,article_jcreated_at
696985,article_jcreated_at
826471,article_jcreated_at
875781,article_jcreated_at
322953,article_jcreated_at
123731,article_jcreated_at
180588,article_jcreated_at
758629,article_jcreated_at
964184,article_jcreated_at
265490,article_jcreated_at
749844,article_jcreated_at
300057,article_jcreated_at
166521,article_jcreated_at
181456,article_jcreated_at
668772,article_jcreated_at
276001,article_jcreated_at
788507,article_jcreated_at
620483,article_jcreated_at
856471,article_jcreated_at
570704,article_jcreated_at
520153,article_jcreated_at
259267,article_jcreated_at
24381,article_jcreated_at
827921,article_jcreated_at
18298,article_jcreated_at
365654,article_jcreated_at
625306,article_jcreated_at
572343,article_jcreated_at
88262,article_jcreated_at
245200,article_jcreated_at
217418,article_jcreated_at
413717,article_jcreated_at
62246,article_jcreated_at
945021,article_jcreated_at
649817,article_jcreated_at
546484,article_jcreated_at
917231,article_jcreated_at
887418,article_jcreated_at
724055,article_jcreated_at
422739,article_jcreated_at
97795,article_jcreated_at
155127,article_jcreated_at
100986,article_jcreated_at
166179,article_jcreated_at
740811,article_jcreated_at
658981,article_jcreated_at
521132,article_jcreated_at
366275,article_jcreated_at
513630,article_jcreated_at
605423,article_jcreated_at
495319,article_jcreated_at
733752,article_jcreated_at
385163,article_jcreated_at
645061,article_jcreated_at
164721,article_jcreated_at
730721,article_jcreated_at
410748,article_jcreated_at
133777,article_jcreated_at
775428,article_jcreated_at
497593,article_jcreated_at
899060,article_jcreated_at
424254,article_jcreated_at
161290,article_jcreated_at
191138,article_jcreated_at
743819,article_jcreated_at
193292,article_jcreated_at
663526,article_jcreated_at
382853,article_jcreated_at
1266,article_jcreated_at
407082,article_jcreated_at
411673,article_jcreated_at
382297,article_jcreated_at
414396,article_jcreated_at
376525,article_jcreated_at
637323,article_jcreated_at
153797,article_jcreated_at
9325,article_jcreated_at
294719,article_jcreated_at
38130,article_jcreated_at
503528,article_jcreated_at
503354,article_jcreated_at
176844,article_jcreated_at
820549,article_jcreated_at
250975,article_jcreated_at
37173,article_jcreated_at
641251,article_jcreated_at
302179,article_jcreated_at
264151,article_jcreated_at
564924,article_jcreated_at
364080,article_jcreated_at
727134,article_jcreated_at
356635,article_jcreated_at
272721,article_jcreated_at
979725,article_jcreated_at
470615,article_jcreated_at
71351,article_jcreated_at
793299,article_jcreated_at
258181,article_jcreated_at
11709,article_jcreated_at
603381,article_jcreated_at
570263,article_jcreated_at
395807,article_jcreated_at
149836,article_jcreated_at
813023,article_jcreated_at
691035,article_jcreated_at
121133,article_jcreated_at
82486,article_jcreated_at
136032,article_jcreated_at
131606,article_jcreated_at
57286,article_jcreated_at
622636,article_jcreated_at
107979,article_jcreated_at
252990,article_jcreated_at
861475,article_jcreated_at
503159,article_jcreated_at
325081,article_jcreated_at
399134,article_jcreated_at
315951,article_jcreated_at
98479,article_jcreated_at
673307,article_jcreated_at
730754,article_jcreated_at
953002,article_jcreated_at
246067,article_jcreated_at
161814,article_jcreated_at
8529,article_jcreated_at
198813,article_jcreated_at
535901,article_jcreated_at
15325,article_jcreated_at
162189,article_jcreated_at
197174,article_jcreated_at
6786,article_jcreated_at
672671,article_jcreated_at
819735,article_jcreated_at
21599,article_jcreated_at
980682,article_jcreated_at
547657,article_jcreated_at
682676,article_jcreated_at
820238,article_jcreated_at
82540,article_jcreated_at
776189,article_jcreated_at
422951,article_jcreated_at
228622,article_jcreated_at
514759,article_jcreated_at
26216,article_jcreated_at
164517,article_jcreated_at
973603,article_jcreated_at
33728,article_jcreated_at
424870,article_jcreated_at
916713,article_jcreated_at
819804,article_jcreated_at
892141,article_jcreated_at
166779,article_jcreated_at
720526,article_jcreated_at
513503,article_jcreated_at
83012,article_jcreated_at
261121,article_jcreated_at
296269,article_jcreated_at
960478,article_jcreated_at
741988,article_jcreated_at
589265,article_jcreated_at
931944,article_jcreated_at
305933,article_jcreated_at
360693,article_jcreated_at
683893,article_jcreated_at
168157,article_jcreated_at
97775,article_jcreated_at
740227,article_jcreated_at
134738,article_jcreated_at
66579,article_jcreated_at
557824,article_jcreated_at
658982,article_jcreated_at
272806,article_jcreated_at
500618,article_jcreated_at
385346,article_jcreated_at
938092,article_jcreated_at
383183,article_jcreated_at
889260,article_jcreated_at
209012,article_jcreated_at
961006,article_jcreated_at
786558,article_jcreated_at
35875,article_jcreated_at
882786,article_jcreated_at
332926,article_jcreated_at
109843,article_jcreated_at
820688,article_jcreated_at
817811,article_jcreated_at
855970,article_jcreated_at
643856,article_jcreated_at
482584,article_jcreated_at
553088,article_jcreated_at
575935,article_jcreated_at
160121,article_jcreated_at
471093,article_jcreated_at
84783,article_jcreated_at
894794,article_jcreated_at
481173,article_jcreated_at
946487,article_jcreated_at
6028,article_jcreated_at
558738,article_jcreated_at
908011,article_jcreated_at
260738,article_jcreated_at
979155,article_jcreated_at
752075,article_jcreated_at
670823,article_jcreated_at
73289,article_jcreated_at
426134,article_jcreated_at
979472,article_jcreated_at
814758,article_jcreated_at
226417,article_jcreated_at
968815,article_jcreated_at
734259,article_jcreated_at
