row_id,column,value,confidence,source
128,act_arr_time,4:24 p.m.,0.6368,bclean
129,act_dep_time,7:59 p.m.,0.7143,bclean
130,act_dep_time,7:59 p.m.,0.7143,bclean
131,sched_dep_time,2:35 p.m.,0.9987,bclean
132,sched_dep_time,4:15 p.m.,0.5000,bclean
132,act_dep_time,3:27 p.m.,0.7120,bclean
132,act_arr_time,5:43 p.m.,0.8002,bclean
133,sched_dep_time,4:15 p.m.,0.5000,bclean
133,act_dep_time,7:23 a.m.,0.7136,bclean
133,act_arr_time,11:07 a.m.,0.5832,bclean
134,sched_dep_time,4:15 p.m.,0.5000,bclean
134,act_dep_time,12:10 p.m.,0.6404,bclean
134,act_arr_time,1:43 p.m.,0.7780,bclean
135,sched_dep_time,4:15 p.m.,0.5000,bclean
135,act_arr_time,11:01 a.m.,0.6364,bclean
136,sched_dep_time,9:05 a.m.,1.0000,bclean
136,act_dep_time,7:59 p.m.,0.7143,bclean
137,sched_arr_time,2:35 p.m.,1.0000,bclean
137,sched_dep_time,1:05 p.m.,0.9987,bclean
137,act_arr_time,3:01 p.m.,0.6720,bclean
138,sched_dep_time,4:15 p.m.,0.5000,bclean
139,sched_arr_time,6:30 p.m.,1.0000,bclean
139,sched_dep_time,3:05 p.m.,0.9998,bclean
139,act_dep_time,3:36 p.m.,0.5072,bclean
139,act_arr_time,6:43 p.m.,0.9386,bclean
140,sched_dep_time,4:15 p.m.,0.5000,bclean
140,act_arr_time,8:06 a.m.,0.5335,bclean
141,sched_dep_time,4:15 p.m.,0.5000,bclean
141,act_arr_time,6:15 p.m.,0.5335,bclean
142,sched_dep_time,4:15 p.m.,0.5000,bclean
142,act_arr_time,2:27 p.m.,0.6319,bclean
143,act_dep_time,7:59 p.m.,0.7143,bclean
144,sched_dep_time,4:15 p.m.,0.5000,bclean
144,act_arr_time,6:17 p.m.,0.7688,bclean
145,sched_dep_time,10:40 a.m.,0.9982,bclean
145,act_arr_time,12:48 p.m.,0.7761,bclean
146,sched_dep_time,4:15 p.m.,0.5000,bclean
146,act_arr_time,7:32 a.m.,0.5456,bclean
147,act_dep_time,7:59 p.m.,0.7143,bclean
148,sched_dep_time,4:15 p.m.,0.5000,bclean
148,act_arr_time,6:19 a.m.,0.5563,bclean
149,sched_arr_time,10:45 a.m.,1.0000,bclean
149,sched_dep_time,7:10 a.m.,1.0000,bclean
149,act_arr_time,11:12 a.m.,0.8600,bclean
150,sched_dep_time,4:15 p.m.,0.5000,bclean
152,sched_dep_time,10:40 a.m.,0.7466,bclean
152,act_arr_time,10:29 p.m.,0.7156,bclean
153,act_arr_time,9:28 a.m.,0.9732,bclean
154,act_arr_time,11:58 a.m.,0.9800,bclean
155,sched_dep_time,10:40 a.m.,0.7466,bclean
155,act_arr_time,9:43 a.m.,0.8353,bclean
156,act_arr_time,10:28 p.m.,0.7774,bclean
157,act_arr_time,3:16 p.m.,0.9447,bclean
158,act_dep_time,3:28 p.m.,0.6177,bclean
159,sched_dep_time,10:40 a.m.,0.7466,bclean
159,act_dep_time,3:36 p.m.,0.8571,bclean
160,sched_dep_time,10:40 a.m.,0.7466,bclean
160,act_arr_time,11:21 a.m.,0.5561,bclean
161,sched_arr_time,6:55 a.m.,0.9525,bclean
162,sched_arr_time,7:23 a.m.,1.0000,bclean
162,sched_dep_time,6:00 a.m.,1.0000,bclean
162,act_arr_time,7:17 a.m.,0.9948,bclean
163,sched_dep_time,10:40 a.m.,0.7466,bclean
163,act_arr_time,5:26 a.m.,0.8353,bclean
165,sched_dep_time,10:40 a.m.,0.7466,bclean
166,sched_dep_time,10:40 a.m.,0.7563,bclean
166,act_arr_time,1:19 p.m.,0.8256,bclean
168,sched_dep_time,10:40 a.m.,0.7466,bclean
168,act_arr_time,9:56 a.m.,0.8100,bclean
169,act_arr_time,9:45 a.m.,0.9688,bclean
170,act_arr_time,7:39 p.m.,0.9800,bclean
171,sched_dep_time,10:40 a.m.,0.9025,bclean
171,act_arr_time,1:40 p.m.,0.9965,bclean
172,sched_dep_time,10:40 a.m.,0.7466,bclean
172,act_arr_time,7:10 p.m.,0.8393,bclean
173,sched_dep_time,10:40 a.m.,0.7466,bclean
173,act_arr_time,11:32 a.m.,0.7156,bclean
174,sched_dep_time,10:40 a.m.,0.7466,bclean
174,act_arr_time,4:43 p.m.,0.5896,bclean
175,act_dep_time,12:12 p.m.,0.6312,bclean
176,sched_arr_time,1:17 p.m.,1.0000,bclean
176,sched_dep_time,11:40 a.m.,1.0000,bclean
176,act_arr_time,1:14 p.m.,0.7297,bclean
177,act_arr_time,9:05 a.m.,0.8280,bclean
179,sched_dep_time,10:40 a.m.,0.7466,bclean
179,act_arr_time,10:27 a.m.,0.8353,bclean
180,sched_dep_time,10:40 a.m.,0.7466,bclean
180,act_dep_time,7:07 a.m.,0.7143,bclean
183,sched_dep_time,10:40 a.m.,0.7466,bclean
183,act_dep_time,10:10 a.m.,0.8000,bclean
184,sched_dep_time,1:00 p.m.,0.6687,bclean
184,act_dep_time,2:04 p.m.,0.9708,bclean
185,sched_dep_time,10:40 a.m.,0.7466,bclean
186,act_arr_time,5:42 p.m.,0.8711,bclean
188,sched_dep_time,10:40 a.m.,0.7466,bclean
188,act_arr_time,8:03 p.m.,0.8475,bclean
189,sched_dep_time,10:40 a.m.,0.7466,bclean
190,act_arr_time,2:46 p.m.,0.8748,bclean
191,sched_arr_time,5:15 p.m.,0.7149,bclean
191,act_dep_time,7:59 p.m.,0.9893,bclean
192,sched_dep_time,10:40 a.m.,0.7466,bclean
192,act_arr_time,3:33 p.m.,0.5765,bclean
196,sched_arr_time,12:21 a.m.,0.8807,bclean
197,sched_dep_time,10:40 a.m.,0.7466,bclean
197,act_dep_time,5:09 p.m.,0.7500,bclean
198,act_arr_time,12:09 p.m.,0.9674,bclean
199,act_dep_time,6:56 a.m.,0.7263,bclean
200,act_arr_time,9:26 a.m.,0.5714,bclean
201,sched_dep_time,10:40 a.m.,0.7466,bclean
202,act_arr_time,6:35 p.m.,0.9797,bclean
203,sched_dep_time,10:40 a.m.,0.7466,bclean
203,act_arr_time,7:36 p.m.,0.5560,bclean
204,act_arr_time,9:53 p.m.,0.5870,bclean
205,sched_dep_time,10:40 a.m.,0.7466,bclean
205,act_arr_time,6:34 p.m.,0.8147,bclean
206,sched_dep_time,10:40 a.m.,0.7466,bclean
207,act_arr_time,3:04 p.m.,0.8344,bclean
208,act_arr_time,4:23 p.m.,0.8240,bclean
209,act_arr_time,2:50 p.m.,0.5662,bclean
210,sched_dep_time,10:40 a.m.,0.7466,bclean
210,act_arr_time,4:17 p.m.,0.6259,bclean
211,sched_arr_time,5:50 a.m.,1.0000,bclean
211,act_dep_time,7:59 p.m.,0.9893,bclean
212,sched_arr_time,12:29 a.m.,0.9057,bclean
213,sched_arr_time,12:15 a.m.,0.9010,bclean
215,act_arr_time,10:04 a.m.,0.9661,bclean
216,act_arr_time,11:44 a.m.,0.9073,bclean
217,sched_arr_time,9:24 a.m.,1.0000,bclean
217,sched_dep_time,8:29 a.m.,1.0000,bclean
217,act_arr_time,9:13 a.m.,0.9996,bclean
218,sched_arr_time,3:30 p.m.,0.5295,bclean
218,sched_dep_time,7:10 a.m.,0.9408,bclean
219,sched_dep_time,10:40 a.m.,0.7466,bclean
219,act_arr_time,4:59 p.m.,0.7157,bclean
220,sched_dep_time,10:40 a.m.,0.7466,bclean
220,act_arr_time,8:45 a.m.,0.5837,bclean
221,sched_arr_time,5:11 a.m.,0.9057,bclean
221,act_dep_time,7:59 p.m.,0.9893,bclean
222,sched_arr_time,6:40 p.m.,0.9613,bclean
222,sched_dep_time,4:00 p.m.,0.8264,bclean
222,act_dep_time,7:59 p.m.,0.9893,bclean
223,sched_dep_time,10:40 a.m.,0.7466,bclean
224,sched_dep_time,10:40 a.m.,0.7466,bclean
225,sched_dep_time,10:40 a.m.,0.7466,bclean
226,sched_dep_time,10:40 a.m.,0.7466,bclean
227,sched_dep_time,10:40 a.m.,0.7466,bclean
227,act_arr_time,7:10 p.m.,0.8290,bclean
228,sched_dep_time,10:40 a.m.,0.7466,bclean
228,act_arr_time,12:12 p.m.,0.6255,bclean
229,act_arr_time,3:43 p.m.,0.5170,bclean
232,act_arr_time,1:43 p.m.,0.9129,bclean
234,sched_dep_time,10:40 a.m.,0.7466,bclean
234,act_arr_time,12:09 p.m.,0.6823,bclean
236,sched_dep_time,10:40 a.m.,0.7466,bclean
236,act_arr_time,10:16 a.m.,0.5386,bclean
237,act_arr_time,6:43 p.m.,0.8912,bclean
238,act_arr_time,8:06 a.m.,0.6651,bclean
239,sched_dep_time,10:40 a.m.,0.7466,bclean
239,act_arr_time,4:56 p.m.,0.5005,bclean
240,act_arr_time,6:15 p.m.,0.7082,bclean
241,act_arr_time,2:27 p.m.,0.9379,bclean
242,act_arr_time,11:06 a.m.,0.9658,bclean
243,sched_dep_time,10:40 a.m.,0.7466,bclean
243,act_arr_time,5:26 p.m.,0.7156,bclean
244,act_arr_time,6:17 p.m.,0.7795,bclean
247,act_arr_time,6:36 p.m.,0.9566,bclean
248,act_arr_time,6:19 a.m.,0.9839,bclean
249,act_arr_time,11:12 a.m.,0.8600,bclean
250,act_arr_time,3:14 p.m.,0.8528,bclean
251,act_dep_time,7:59 p.m.,0.7143,bclean
252,act_arr_time,9:28 a.m.,0.9732,bclean
253,act_arr_time,11:58 a.m.,0.9800,bclean
254,act_dep_time,7:59 p.m.,0.7143,bclean
255,act_dep_time,7:59 p.m.,0.8379,bclean
255,act_arr_time,10:28 p.m.,0.8100,bclean
257,act_dep_time,7:59 p.m.,0.7143,bclean
258,act_dep_time,7:59 p.m.,0.7143,bclean
259,act_dep_time,7:59 p.m.,0.7143,bclean
260,act_dep_time,7:59 p.m.,0.7143,bclean
262,act_dep_time,7:59 p.m.,0.7143,bclean
263,act_dep_time,7:59 p.m.,0.7143,bclean
264,act_dep_time,7:59 p.m.,0.7143,bclean
265,act_dep_time,7:59 p.m.,0.7143,bclean
266,act_dep_time,7:59 p.m.,0.7143,bclean
267,act_dep_time,7:59 p.m.,0.7143,bclean
268,act_dep_time,7:59 p.m.,0.7143,bclean
269,act_dep_time,7:59 p.m.,0.7143,bclean
270,act_dep_time,7:59 p.m.,0.7143,bclean
271,act_arr_time,9:05 a.m.,0.8212,bclean
272,act_dep_time,7:59 p.m.,0.7143,bclean
273,act_dep_time,7:59 p.m.,0.7143,bclean
274,act_dep_time,7:59 p.m.,0.7143,bclean
275,act_dep_time,7:59 p.m.,0.7143,bclean
277,act_dep_time,7:59 p.m.,0.7143,bclean
278,act_arr_time,3:19 p.m.,0.6710,bclean
279,act_dep_time,7:59 p.m.,0.7143,bclean
280,act_arr_time,1:18 p.m.,0.7345,bclean
281,act_dep_time,7:59 p.m.,0.7143,bclean
282,act_dep_time,7:59 p.m.,0.7143,bclean
283,act_arr_time,11:06 a.m.,0.9658,bclean
284,act_arr_time,2:27 p.m.,0.9379,bclean
285,act_arr_time,2:46 p.m.,0.8719,bclean
286,act_arr_time,10:29 a.m.,0.8605,bclean
287,sched_dep_time,7:15 a.m.,0.7978,bclean
287,act_dep_time,7:59 p.m.,0.7143,bclean
288,act_dep_time,7:59 p.m.,0.7143,bclean
289,act_arr_time,3:16 p.m.,0.9477,bclean
290,act_dep_time,7:59 p.m.,0.7143,bclean
291,act_dep_time,7:59 p.m.,0.7143,bclean
292,act_dep_time,7:59 p.m.,0.7143,bclean
293,act_dep_time,7:59 p.m.,0.7143,bclean
294,act_arr_time,9:26 a.m.,0.5730,bclean
295,act_dep_time,7:59 p.m.,0.7143,bclean
296,act_dep_time,7:59 p.m.,0.7143,bclean
297,act_dep_time,7:59 p.m.,0.7143,bclean
298,act_dep_time,7:59 p.m.,0.7143,bclean
299,act_dep_time,7:59 p.m.,0.7143,bclean
300,act_arr_time,3:04 p.m.,0.8344,bclean
301,act_dep_time,7:59 p.m.,0.7143,bclean
304,act_dep_time,7:59 p.m.,0.7143,bclean
306,act_arr_time,10:04 a.m.,0.9661,bclean
307,act_arr_time,11:44 a.m.,0.9073,bclean
308,act_dep_time,7:59 p.m.,0.7143,bclean
309,act_dep_time,7:59 p.m.,0.7143,bclean
310,act_dep_time,7:59 p.m.,0.7143,bclean
311,act_dep_time,7:59 p.m.,0.7143,bclean
312,act_dep_time,7:59 p.m.,0.7143,bclean
313,act_dep_time,7:59 p.m.,0.7143,bclean
314,act_dep_time,7:59 p.m.,0.7143,bclean
315,sched_arr_time,9:18 p.m.,0.9539,bclean
315,act_dep_time,8:30 p.m.,0.6524,bclean
315,act_arr_time,9:19 p.m.,1.0000,bclean
316,act_dep_time,7:59 p.m.,0.7143,bclean
317,act_dep_time,7:59 p.m.,0.7143,bclean
318,act_dep_time,7:59 p.m.,0.7143,bclean
319,act_dep_time,7:59 p.m.,0.7143,bclean
320,act_arr_time,11:07 a.m.,0.7508,bclean
321,act_dep_time,7:59 p.m.,0.7143,bclean
322,act_dep_time,7:59 p.m.,0.7143,bclean
323,act_dep_time,7:59 p.m.,0.7143,bclean
324,act_dep_time,7:59 p.m.,0.7143,bclean
325,act_arr_time,3:01 p.m.,0.6657,bclean
326,act_arr_time,1:30 p.m.,0.7546,bclean
327,act_dep_time,7:59 p.m.,0.7143,bclean
328,act_dep_time,7:59 p.m.,0.7143,bclean
329,act_dep_time,7:59 p.m.,0.7143,bclean
330,act_dep_time,7:59 p.m.,0.7143,bclean
331,act_dep_time,7:59 p.m.,0.7143,bclean
332,act_dep_time,7:59 p.m.,0.7143,bclean
333,act_dep_time,6:57 a.m.,0.9409,bclean
334,act_dep_time,7:59 p.m.,0.7143,bclean
335,act_dep_time,7:59 p.m.,0.7143,bclean
336,act_arr_time,11:12 a.m.,0.8536,bclean
337,act_dep_time,7:59 p.m.,0.7143,bclean
338,sched_dep_time,4:15 p.m.,0.5000,bclean
339,act_dep_time,7:59 p.m.,0.9946,bclean
340,sched_dep_time,4:15 p.m.,0.5000,bclean
340,act_arr_time,9:28 a.m.,0.8000,bclean
341,sched_arr_time,11:55 a.m.,1.0000,bclean
341,sched_dep_time,8:00 a.m.,1.0000,bclean
341,act_arr_time,11:58 a.m.,0.9935,bclean
342,sched_dep_time,4:15 p.m.,0.5000,bclean
342,act_dep_time,7:25 a.m.,0.5385,bclean
343,sched_dep_time,4:15 p.m.,0.5000,bclean
344,sched_dep_time,4:15 p.m.,0.5000,bclean
344,act_arr_time,5:17 p.m.,0.6007,bclean
345,act_dep_time,7:59 p.m.,0.7143,bclean
346,sched_dep_time,4:15 p.m.,0.5000,bclean
346,act_arr_time,4:56 p.m.,0.5005,bclean
347,act_arr_time,11:21 a.m.,0.5561,bclean
348,sched_dep_time,4:15 p.m.,0.5000,bclean
348,act_arr_time,6:35 a.m.,1.0000,bclean
349,sched_arr_time,7:23 a.m.,1.0000,bclean
349,sched_dep_time,6:00 a.m.,1.0000,bclean
349,act_arr_time,7:17 a.m.,0.9948,bclean
350,act_dep_time,7:59 p.m.,0.7143,bclean
351,sched_dep_time,4:15 p.m.,0.5000,bclean
352,act_dep_time,7:59 p.m.,0.7143,bclean
353,act_dep_time,7:59 p.m.,0.7143,bclean
354,sched_dep_time,4:15 p.m.,0.5000,bclean
354,act_dep_time,10:10 a.m.,0.6224,bclean
354,act_arr_time,1:27 p.m.,0.8355,bclean
355,sched_dep_time,4:15 p.m.,0.5000,bclean
356,sched_dep_time,4:15 p.m.,0.5000,bclean
356,act_arr_time,9:45 a.m.,0.7681,bclean
357,sched_dep_time,4:15 p.m.,0.9979,bclean
357,act_arr_time,7:39 p.m.,0.8899,bclean
358,sched_dep_time,10:40 a.m.,0.9961,bclean
359,act_dep_time,7:59 p.m.,0.7143,bclean
360,act_dep_time,7:59 p.m.,0.7143,bclean
361,sched_dep_time,4:15 p.m.,0.5000,bclean
362,sched_arr_time,3:50 p.m.,1.0000,bclean
362,sched_dep_time,11:50 a.m.,0.9981,bclean
362,act_arr_time,4:09 p.m.,0.9663,bclean
363,act_dep_time,7:59 p.m.,0.7143,bclean
364,sched_dep_time,4:15 p.m.,0.5000,bclean
364,act_dep_time,6:08 a.m.,0.5974,bclean
364,act_arr_time,9:05 a.m.,0.7779,bclean
365,sched_dep_time,4:15 p.m.,0.5000,bclean
365,act_arr_time,5:03 p.m.,0.6672,bclean
366,act_dep_time,7:59 p.m.,0.7143,bclean
367,act_dep_time,7:59 p.m.,0.7143,bclean
368,sched_dep_time,4:15 p.m.,0.5000,bclean
369,sched_dep_time,1:00 p.m.,0.9981,bclean
369,act_dep_time,2:04 p.m.,0.9972,bclean
369,act_arr_time,3:19 p.m.,0.6710,bclean
370,sched_dep_time,4:15 p.m.,0.5000,bclean
370,act_arr_time,1:30 p.m.,0.5460,bclean
371,sched_dep_time,4:15 p.m.,0.5000,bclean
371,act_arr_time,3:21 p.m.,0.6864,bclean
372,sched_dep_time,4:15 p.m.,0.5000,bclean
372,act_arr_time,2:01 p.m.,0.5836,bclean
373,sched_arr_time,6:15 p.m.,1.0000,bclean
373,sched_dep_time,2:30 p.m.,0.9964,bclean
373,act_arr_time,5:42 p.m.,0.8741,bclean
374,sched_dep_time,4:15 p.m.,0.5000,bclean
374,act_arr_time,1:08 p.m.,0.5984,bclean
375,act_dep_time,7:59 p.m.,0.7143,bclean
376,sched_arr_time,10:48 p.m.,0.9539,bclean
376,act_dep_time,8:25 p.m.,0.9873,bclean
376,act_arr_time,9:52 p.m.,0.9909,bclean
377,sched_dep_time,10:40 a.m.,0.9986,bclean
377,act_arr_time,2:46 p.m.,0.8738,bclean
378,sched_dep_time,4:15 p.m.,0.5000,bclean
379,act_dep_time,7:59 p.m.,0.7143,bclean
380,sched_dep_time,4:15 p.m.,0.5000,bclean
380,act_arr_time,10:29 a.m.,0.5002,bclean
381,sched_dep_time,4:15 p.m.,0.5000,bclean
382,sched_dep_time,4:15 p.m.,0.5000,bclean
383,sched_dep_time,10:40 a.m.,0.5554,bclean
383,act_dep_time,11:01 a.m.,0.5125,bclean
384,sched_arr_time,12:21 a.m.,0.8807,bclean
384,act_dep_time,7:59 p.m.,0.7143,bclean
385,sched_dep_time,1:00 p.m.,0.9984,bclean
386,act_dep_time,7:59 p.m.,0.7143,bclean
387,sched_dep_time,4:15 p.m.,0.5000,bclean
387,act_dep_time,6:56 a.m.,0.7654,bclean
387,act_arr_time,7:51 a.m.,0.7275,bclean
388,sched_dep_time,4:15 p.m.,0.5000,bclean
389,sched_dep_time,4:15 p.m.,0.5000,bclean
389,act_dep_time,5:08 p.m.,0.9367,bclean
389,act_arr_time,7:55 p.m.,0.7742,bclean
390,sched_dep_time,4:15 p.m.,0.5000,bclean
391,sched_dep_time,4:15 p.m.,0.5000,bclean
391,act_dep_time,3:58 p.m.,0.6667,bclean
392,sched_dep_time,4:15 p.m.,0.5000,bclean
392,act_arr_time,7:36 p.m.,0.5560,bclean
393,sched_dep_time,4:15 p.m.,0.5000,bclean
393,act_arr_time,9:53 p.m.,0.5002,bclean
394,act_dep_time,7:59 p.m.,0.7143,bclean
395,sched_dep_time,4:15 p.m.,0.5000,bclean
395,act_dep_time,7:39 a.m.,0.6364,bclean
396,sched_dep_time,10:40 a.m.,0.9979,bclean
396,act_arr_time,3:04 p.m.,0.8050,bclean
397,sched_arr_time,4:31 p.m.,1.0000,bclean
397,sched_dep_time,1:33 p.m.,1.0000,bclean
397,act_arr_time,4:23 p.m.,0.8240,bclean
